iata,city,state,latitude,longitude
MQW,McRae,GA,32.09577778,-82.88002778
MQY,Smyrna,TN,36.00897944,-86.52007667
MRB,Martinsburg,WV,39.40193278,-77.98458139
MRC,Columbia-Mt Pleasant,TN,35.55413889,-87.17891667
MRF,Marfa,TX,30.37147222,-104.0166944
MRH,Beaufort,NC,34.73355028,-76.66059611
MRI,Anchorage,AK,61.21437861,-149.8461614
MRJ,Mineral Point,WI,42.88532917,-90.23198583
MRN,Morganton,NC,35.82149222,-81.61073639
MRY,Monterey,CA,36.5869825,-121.8429478
MSA,Mount Pleasant,TX,33.12936111,-94.97563889
MSL,Muscle Shoals,AL,34.74532028,-87.61023222
MSN,Madison,WI,43.13985778,-89.33751361
MSO,Missoula,MT,46.91630556,-114.0905556
MSP,Minneapolis,MN,44.88054694,-93.2169225
MSS,Massena,NY,44.93582722,-74.84554583
MSV,Monticello,NY,41.70164917,-74.79501389
MSY,New Orleans,LA,29.99338889,-90.25802778
MTH,Marathon,FL,24.72614083,-81.05137806
MTJ,Montrose,CO,38.50886722,-107.8938333
MTM,Metlakatla,AK,55.13104528,-131.5780675
MTN,Baltimore,MD,39.32566333,-76.41376556
MTO,Mattoon-Charleston,IL,39.47793722,-88.27923833
MTP,Montauk,NY,41.07694333,-71.92039972
MTV,Martinsville,VA,36.63074861,-80.01834917
MTW,Manitowoc,WI,44.1287725,-87.68058472
MUE,Kamuela,HI,20.00132694,-155.6681072
MUT,Muscatine,IA,41.36786333,-91.14821639
MVC,Monroeville,AL,31.45805306,-87.35104028
MVE,Montevideo,MN,44.96905556,-95.71025
MVI,Monte Vista,CO,37.52855833,-106.0460533
MVL,Morrisville,VT,44.53460806,-72.61400444
MVM,Machias,ME,44.70311111,-67.47861111
MVN,Mt. Vernon,IL,38.32335444,-88.85847917
MVY,Marthas Vineyard,MA,41.39302583,-70.6143325
MWA,Marion,IL,37.75313528,-89.01159694
MWC,Milwaukee,WI,43.11092694,-88.03442194
MWH,Moses Lake,WA,47.20770806,-119.3201897
MWK,Mount Airy,NC,36.459735,-80.55295722
MWL,Mineral Wells,TX,32.78160556,-98.060175
MWM,Windom,MN,43.91340167,-95.10940833
MWO,Middletown,OH,39.53102778,-84.39527778
MXA,Manila,AR,35.89444444,-90.15456944
MXO,Monticello,IA,42.22611111,-91.16708333
MYF,San Diego,CA,32.81573306,-117.1395664
MYK,May Creek,AK,61.33567417,-142.686775
MYL,McCall,ID,44.88879556,-116.1017497
MYR,Myrtle Beach,SC,33.67975,-78.92833333
MYU,Mekoryuk,AK,60.37142,-166.2706083
MYV,Marysville,CA,39.09777278,-121.569825
MYZ,Marysville,KS,39.85416833,-96.63021389
MZJ,Marana,AZ,32.50984389,-111.3253339
MZZ,Marion,IN,40.49037278,-85.67914389
N00,Lexington,NY,42.27230778,-74.39403667
N03,Cortland,NY,42.59264528,-76.2148825
N04,Madison,CT,41.27118222,-72.54972972
N07,Lincoln Park,NJ,40.94752444,-74.31450139
N10,Collegeville,PA,40.20404833,-75.43026306
N12,Lakewood,NJ,40.0667825,-74.17764167
N13,Bloomsburg,PA,40.99778111,-76.43605583
N14,Lumbrerton,NJ,39.93427778,-74.80725
N23,Sidney,NY,42.30258,-75.41595639
N24,Questa,NM,36.80030556,-105.5975
N25,"Westport, NY",NY,44.15838611,-73.43290444
N27,Towanda,PA,41.74324028,-76.44457083
N29,Magdalena,NM,34.09450778,-107.2978142
N30,Honesdale,PA,41.51533861,-75.25148139
N35,Punxsutawney,PA,40.96667472,-78.93000528
N37,Monticello,NY,41.62249167,-74.70141111
N38,Wellsboro,PA,41.72790028,-77.39651139
N40,Pittstown,NJ,40.56626889,-74.97864139
N47,Pottstown,PA,40.26040083,-75.67085306
N51,Readington,NJ,40.58286278,-74.73656222
N53,East Stroudsburg,PA,41.03587167,-75.16067889
N57,Toughkenamon,PA,39.83052639,-75.76974472
N66,Oneonta,NY,42.52476694,-75.06446167
N67,Ambler,PA,40.13647333,-75.26702972
N68,Chambersburg,PA,39.97295167,-77.64326778
N69,Stormville,NY,41.57698222,-73.73235278
N72,Warwick,NY,41.28759361,-74.28709472
N73,Vincentown,NJ,39.90415167,-74.74954917
N79,Shamokin,PA,40.83692306,-76.55245611
N81,Hammonton,NJ,39.66746889,-74.75773444
N82,Wurtsboro,NY,41.59720444,-74.45840722
N85,Pittstown,NJ,40.58757389,-75.01942056
N87,Robbinsville,NJ,40.21394333,-74.60179472
N89,Ellenville,NY,41.72787111,-74.37737583
N93,Golovin,AK,64.55305556,-163.0088889
N99,West Chester,PA,39.99472222,-75.58333333
NC14,Reidsville,NC,36.43722083,-79.85101
NC67,West Jefferson,NC,36.43243111,-81.41968472
ND06,Cavalier,ND,48.78388139,-97.62981028
ND12,Ellendale,ND,46.01247194,-98.51287889
ND17,Harvey,ND,47.79123306,-99.93174222
ND26,Kenmare,ND,48.66758278,-102.0475944
ND28,Lakota,ND,48.0313875,-98.32788111
ND29,La Moure (New Site),ND,46.34663556,-98.28371
ND33,Linton,ND,46.21830472,-100.2450028
ND44,Mott,ND,46.359725,-102.3229389
ND66,Washburn,ND,47.35305,-101.0273681
NEW,New Orleans,LA,30.04242056,-90.02825694
NH12,Plymouth,NH,43.77923806,-71.75369056
NK03,Durhamville,NY,43.13472111,-75.64890417
NQA,Millington,TN,35.35666667,-89.87027778
NRN,Norton,KS,39.84914444,-99.89320583
NUL,Nulato,AK,64.72981944,-158.0731889
NVD,Nevada,MO,37.85206528,-94.30486472
NY0,Johnstown,NY,42.99821222,-74.32955111
O02,Beckwourth,CA,39.82073556,-120.3543767
O05,Chester,CA,40.28235278,-121.2411683
O08,Colusa,CA,39.17903,-121.9933611
O09,Covelo,CA,39.79015444,-123.2664025
O11,Stilwell,OK,35.75703083,-94.64994417
O15,Turlock,CA,37.48743556,-120.6968669
O16,Garberville,CA,40.08597806,-123.8136397
O17,Grass Valley,CA,39.22402778,-121.0030833
O19,Eureka,CA,40.7193,-123.9275531
O21,Hoopa,CA,41.04290778,-123.6683894
O22,Columbia,CA,38.03042306,-120.4145556
O24,Lee Vining,CA,37.95825861,-119.1065375
O26,Lone Pine,CA,36.58826667,-118.0520314
O27,Oakdale,CA,37.75634472,-120.8002089
O28,Willits,CA,39.45129778,-123.3722844
O31,Healdsburg,CA,38.65352083,-122.8994397
O32,Reedley,CA,36.66633917,-119.4498483
O35,Hollis,OK,34.70839417,-99.90871194
O37,Orland,CA,39.72124194,-122.1466508
O41,Woodland,CA,38.67387639,-121.8720772
O42,Woodlake,CA,36.39883833,-119.1073289
O43,Yerington,NV,39.00408444,-119.1579303
O45,Hooker,OK,36.85708306,-101.2270903
O46,Weed,CA,41.47487,-122.4530739
O47,Prague,OK,35.48201417,-96.71862944
O48,Little River,CA,39.26203778,-123.7537347
O52,Yuba City,CA,39.12655889,-121.6091328
O53,Medford,OK,36.79058417,-97.74899722
O54,Weaverville,CA,40.7457,-122.92197
O57,Bridgeport,CA,38.26241917,-119.2257094
O59,Cedarville,CA,41.55267139,-120.1663339
O60,Cloverdale,CA,38.7743525,-122.9922217
O61,Cameron Park,CA,38.68407028,-120.9871642
O65,Okeene,OK,36.11253667,-98.3086825
O68,Mariposa,CA,37.51077,-120.0418439
O69,Petaluma,CA,38.2578325,-122.6055406
O70,Jackson,CA,38.37680111,-120.7939075
O81,Tulelake,CA,41.88738,-121.3594331
O85,Redding,CA,40.57487278,-122.4080642
O86,Trinity Center,CA,40.98320111,-122.6941889
O88,Rio Vista,CA,38.1935,-121.7023889
O89,Fall River Mills,CA,41.01877417,-121.4333136
OAJ,Jacksonville,NC,34.82916444,-77.61213778
OAK,Oakland,CA,37.72129083,-122.2207167
OAR,Marina,CA,36.68190278,-121.7624492
OBE,Okeechobee,FL,27.26282306,-80.84978306
OBU,Kobuk,AK,66.90917056,-156.8610575
OCF,Ocala,FL,29.17261111,-82.22416667
OCH,Nacogdoches,TX,31.57802778,-94.70954167
OCQ,Oconto,WI,44.8735825,-87.9090525
OCW,Washington,NC,35.57046806,-77.04981306
ODO,Odessa,TX,31.92056722,-102.3870892
ODX,Ord,NE,41.62425,-98.95236111
OEB,Coldwater,MI,41.93344861,-85.052585
OEL,Oakley,KS,39.10994444,-100.8164444
OEO,Osceola,WI,45.30858944,-92.69008056
OFK,Norfolk,NE,41.98546389,-97.43511111
OFP,Richmond,VA,37.7080325,-77.43601028
OGA,Ogallala,NE,41.11961111,-101.7689444
OGB,Orangeburg,SC,33.46094444,-80.85891667
OGD,Ogden,UT,41.19594417,-112.012175
OGG,Kahului,HI,20.89864972,-156.4304578
OGM,Ontonagon,MI,46.84547028,-89.36708806
OGS,Ogdensburg,NY,44.68185361,-75.46549917
OH17,Napoleon,OH,41.37427778,-84.06791667
OH21,Norwalk,OH,41.24476583,-82.55122722
OH30,Put In Bay,OH,41.63674333,-82.82833333
OIC,Norwich,NY,42.56655417,-75.52411167
OIN,Oberlin,KS,39.83378278,-100.5394236
OJC,Olathe,KS,38.84760194,-94.73758583
OKB,Oceanside,CA,33.21797639,-117.3515075
OKC,Oklahoma City,OK,35.39308833,-97.60073389
OKK,Kokomo,IN,40.5281775,-86.05899
OKM,Okmulgee,OK,35.66813889,-95.94869444
OKS,Oshkosh,NE,41.40097222,-102.3550278
OKV,Winchester,VA,39.14352139,-78.14444444
OKZ,Sandersville,GA,32.96672222,-82.83816667
OLD,Old Town,ME,44.9525,-68.67433333
OLE,Olean,NY,42.24006611,-78.371685
OLF,Wolf Point,MT,48.09451778,-105.5750536
OLM,Olympia,WA,46.9705,-122.9022083
OLS,Nogales,AZ,31.41772222,-110.8478889
OLU,Columbus,NE,41.448,-97.34263889
OLV,Olive Branch,MS,34.97875,-89.78683333
OLY,Olney-Noble,IL,38.72182722,-88.17643278
OLZ,Oelwein,IA,42.68084472,-91.97447833
OMA,Omaha,NE,41.30251861,-95.89417306
OME,Nome,AK,64.51220222,-165.4452458
OMH,Orange,VA,38.24721639,-78.04561028
OMK,Omak,WA,48.46440222,-119.5180503
OMN,Ormond Beach,FL,29.30113889,-81.11380556
ONA,Winona,MN,44.07721306,-91.70831694
ONL,O Neill,NE,42.46988889,-98.68805556
ONM,Socorro,NM,34.02247222,-106.9031389
ONO,Ontario,OR,44.02052417,-117.013635
ONP,Newport,OR,44.58036111,-124.0579167
ONT,Ontario,CA,34.056,-117.6011944
ONY,Olney,TX,33.35088056,-98.81916667
ONZ,Detroit - Grosse Ile,MI,42.09860472,-83.16105861
OOA,Oskaloosa,IA,41.22614944,-92.49388278
OOH,Hoonah,AK,58.11215944,-135.451805
OOK,Toksook Bay,AK,60.53337639,-165.1139636
OPF,Miami,FL,25.907,-80.27838889
OPL,Opelousas,LA,30.55840556,-92.099375
OPN,Thomaston,GA,32.95458861,-84.26315222
OQU,North Kingstown,RI,41.5971525,-71.41215333
OQW,Maquoketa,IA,42.050075,-90.73880472
OR33,Boardman,OR,45.814825,-119.8205006
ORB,Orr,MN,48.01592194,-92.85605139
ORC,Orange City,IA,42.99026444,-96.06279667
ORD,Chicago,IL,41.979595,-87.90446417
ORE,Orange,MA,42.57011889,-72.28860667
ORF,Norfolk,VA,36.89461111,-76.20122222
ORG,Orange,TX,30.06916667,-93.80091667
ORH,Worcester,MA,42.26733944,-71.87570944
ORI,Port Lions,AK,57.8853775,-152.8461011
ORL,Orlando,FL,28.54547222,-81.33294444
ORS,Eastsound,WA,48.70816,-122.9137961
ORT,Northway,AK,62.96133361,-141.9291369
ORV,Noorvik,AK,66.82852667,-161.0277908
OSC,Oscoda,MI,44.45260972,-83.38036389
OSH,Oshkosh,WI,43.98436639,-88.55705944
OSU,Columbus,OH,40.07977778,-83.07302778
OSX,Kosciusko,MS,33.09025889,-89.54201722
OTG,Worthington,MN,43.65506611,-95.57920917
OTH,North Bend,OR,43.41713889,-124.2460278
OTM,Ottumwa,IA,41.10659611,-92.44793972
OTZ,Kotzebue,AK,66.88467694,-162.5985497
OUN,Norman,OK,35.24556444,-97.47212861
OVE,Oroville,CA,39.48775,-121.622
OVO,North Vernon,IN,39.04563667,-85.60533
OVS,Boscobel,WI,43.16063056,-90.67421833
OWA,Owatonna,MN,44.12339722,-93.26061667
OWB,Owensboro,KY,37.74011111,-87.16683333
OWD,Norwood,MA,42.19079694,-71.17310389
OWI,Ottawa,KS,38.53866667,-95.25297222
OWK,Norridgewock,ME,44.7155,-69.86647222
OWX,Ottawa,OH,41.0355825,-83.98202444
OXB,Ocean City,MD,38.31044444,-75.12397222
OXC,Oxford,CT,41.47855556,-73.13525
OXD,Oxford,OH,39.50203917,-84.7841425
OXI,Knox,IN,41.3301875,-86.66473194
OXR,Oxnard,CA,34.20080083,-119.2072164
OXV,Knoxville,IA,41.29888556,-93.11381556
OYM,St Marys,PA,41.41247778,-78.50263139
OZA,Ozona,TX,30.73528028,-101.2029719
OZW,Howell,MI,42.62950694,-83.98417361
P01,Ajo,AZ,32.45005694,-112.8673778
P04,Bisbee,AZ,31.36399028,-109.8831286
P08,Coolidge,AZ,32.93594444,-111.4265278
P13,Globe,AZ,33.35314722,-110.6673611
P14,Holbrook,AZ,34.93891389,-110.1395656
P20,Parker,AZ,34.15063889,-114.2712222
P32,Williams,AZ,35.30223222,-112.1940575
P33,Willcox,AZ,32.24540278,-109.8946319
P45,Mount Pleasant,PA,40.10840556,-79.54142694
P52,Cottonwood,AZ,34.73002111,-112.0351569
P53,Monongahela,PA,40.20972222,-79.83144444
PAE,Everett,WA,47.90762861,-122.2815892
PAH,Paducah,KY,37.06083333,-88.77375
PAK,Hanapepe,HI,21.89686833,-159.6033217
PAN,Payson,AZ,34.25683639,-111.3392558
PAO,Palo Alto,CA,37.46111944,-122.1150444
PAQ,Palmer,AK,61.59474194,-149.0888242
PBF,Pine Bluff,AR,34.17498722,-91.93472028
PBH,Phillips,WI,45.70895028,-90.40248472
PBI,West Palm Beach,FL,26.68316194,-80.09559417
PBV,St. George,AK,56.57735278,-169.6637361
PCK,Porcupine Creek,AK,67.23789833,-150.2860608
PCM,Plant City,FL,28.00021667,-82.16424167
PCW,Port Clinton,OH,41.51627778,-82.86869444
PCZ,Waupaca,WI,44.33368778,-89.01549861
PDC,Prairie Du Chien,WI,43.01928889,-91.12374722
PDK,Atlanta,GA,33.87560444,-84.30196778
PDT,Pendleton,OR,45.69505556,-118.8414444
PDX,Portland,OR,45.58872222,-122.5975
PEA,Pella,IA,41.40006667,-92.94588333
PEC,Pelican,AK,57.95517222,-136.2362733
PEO,Penn Yan,NY,42.63813556,-77.05306083
PEQ,Pecos City,TX,31.3823575,-103.5107017
PEZ,Pleasanton,TX,28.95419444,-98.51998917
PFN,Panama City,FL,30.21208333,-85.68280556
PGA,Page,AZ,36.92611111,-111.4483611
PGD,Punta Gorda,FL,26.92019444,-81.99052778
PGM,Port Graham,AK,59.34825944,-151.8315389
PGR,Paragould,AR,36.06352944,-90.50986028
PGV,Greenville,NC,35.63523944,-77.38532028
PHD,New Philadelphia,OH,40.47091667,-81.41975
PHF,Newport News,VA,37.13189556,-76.4929875
PHG,Phillipsburg,KS,39.73530556,-99.31741667
PHH,Andrews,SC,33.45169472,-79.52620111
PHK,Pahokee,FL,26.78503861,-80.69335528
PHL,Philadelphia,PA,39.87195278,-75.24114083
PHN,Port Huron,MI,42.91095778,-82.52886139
PHO,Point Hope,AK,68.34877417,-166.7993086
PHP,Philip,SD,44.04862722,-101.5990603
PHT,Paris,TN,36.33822472,-88.38287861
PHX,Phoenix,AZ,33.43416667,-112.0080556
PIA,Peoria,IL,40.66424333,-89.69330556
PIB,Hattiesburg-Laurel,MS,31.46714944,-89.33705778
PIE,St. Petersburg,FL,27.91076333,-82.68743944
PIH,Pocatello,ID,42.91130556,-112.5958611
PIL,Port Isabel,TX,26.16621,-97.34588611
PIM,Pine Mountain,GA,32.84069444,-84.88244444
PIR,Pierre,SD,44.38267694,-100.285965
PIT,Pittsburgh,PA,40.49146583,-80.23287083
PIZ,Point Lay,AK,69.732875,-163.0053417
PJY,Pinckneyville-Duquoin,IL,37.97788417,-89.36044889
PKA,Napaskiak,AK,60.70369056,-161.7767367
PKB,Parkersburg,WV,39.34510333,-81.43920194
PKD,Park Rapids,MN,46.90062583,-95.07313278
PKF,Park Falls,WI,45.95502361,-90.42441806
PLB,Plattsburgh,NY,44.68751861,-73.52452306
PLD,Portland,IN,40.45076167,-84.99007917
PLN,Pellston,MI,45.5709275,-84.796715
PLR,Pell City,AL,33.55883333,-86.24905556
PMB,Pembina,ND,48.9425,-97.24083333
PMD,Palmdale,CA,34.62938889,-118.0845528
PMH,Portsmouth,OH,38.84047,-82.84731361
PMP,Pompano Beach,FL,26.24713889,-80.11105556
PMV,Plattsmouth,NE,40.95025,-95.91788889
PMX,Palmer,MA,42.22328722,-72.31138694
PMZ,Plymouth,NC,35.80843944,-76.75927694
PNA,Pinedale,WY,42.79549917,-109.8070944
PNC,Ponca City,OK,36.73058417,-97.09976833
PNE,Philadelphia,PA,40.08194417,-75.01058667
PNM,Princeton,MN,45.55986778,-93.60821611
PNN,Princeton,ME,45.20066667,-67.56438889
PNP,Pilot Point,AK,57.58038056,-157.5674444
PNS,Pensacola,FL,30.47330556,-87.18744444
POC,La Verne,CA,34.09164833,-117.7817803
POF,Poplar Bluff,MO,36.77394444,-90.32484722
POH,Pocahontas,IA,42.74280556,-94.64730556
POU,Poughkeepsie,NY,41.62661111,-73.88411111
POY,Powell,WY,44.86797222,-108.793
PPA,Pampa,TX,35.61298806,-100.9962608
PPC,Prospect Creek,AK,66.81288139,-150.6437925
PPF,Parsons,KS,37.33125778,-95.50900667
PPG,Pago Pago,AS,14.33102278,-170.7105258
PPO,La Porte,IN,41.57276194,-86.73413139
PPQ,Pittsfield,IL,39.63885556,-90.77843111
PQI,Presque Isle,ME,46.68896,-68.04479972
PQL,Pascagoula,MS,30.46278111,-88.52922778
PQN,Pipestone,MN,43.98330333,-96.30031083
PR03,Fajardo,PR,18.339675,-65.62460583
PRB,Paso Robles,CA,35.67288611,-120.6270558
PRC,Prescott,AZ,34.65447222,-112.4195833
PRG,Paris,IL,39.70015944,-87.66961861
PRN,Greenville,AL,31.84540222,-86.61044583
PRO,Perry,IA,41.82801306,-94.15990361
PRX,Paris,TX,33.63660667,-95.45073194
PSB,Philipsburg,PA,40.88439139,-78.08734167
PSC,Pasco,WA,46.26468028,-119.1190292
PSE,Ponce,PR,18.00830278,-66.56301194
PSF,Pittsfield,MA,42.42684667,-73.29292806
PSG,Petersburg,AK,56.80165194,-132.9452781
PSK,Dublin,VA,37.13734528,-80.67848167
PSM,Portsmouth,NH,43.07795889,-70.82327333
PSN,Palestine,TX,31.77969444,-95.70630556
PSP,Palm Springs,CA,33.82921556,-116.5062531
PSX,Palacios,TX,28.72751778,-96.2509675
PTB,Petersburg,VA,37.18375833,-77.50738889
PTD,Potsdam,NY,44.67666917,-74.94844639
PTH,Port Heiden,AK,56.95943333,-158.6318208
PTK,Pontiac,MI,42.66520389,-83.41870917
PTN,Patterson,LA,29.71081917,-91.33971778
PTS,Pittsburg,KS,37.44855556,-94.73133333
PTT,Pratt,KS,37.7000175,-98.7462025
PTU,Platinum,AK,59.01135611,-161.8196661
PTV,Porterville,CA,36.02960778,-119.0627311
PTW,Pottstown,PA,40.23957167,-75.55662528
PUB,Pueblo,CO,38.28908722,-104.4965722
PUC,Price,UT,39.61391556,-110.7514183
PUW,"Pullman/Moscow,ID",WA,46.74386111,-117.1095833
PVB,Platteville,WI,42.68935583,-90.44439278
PVC,Provincetown,MA,42.07199833,-70.22137667
PVD,Providence,RI,41.72399917,-71.42822111
PVF,Placerville,CA,38.72421806,-120.753325
PVG,Portsmouth,VA,36.78014889,-76.44883472
PVJ,Pauls Valley,OK,34.71105361,-97.22321694
PVU,Provo,UT,40.21919444,-111.7233611
PVW,Plainview,TX,34.16814722,-101.7173361
PWA,Oklahoma City,OK,35.53455,-97.64721556
PWC,Pine River,MN,46.7247875,-94.3817
PWD,Plentywood,MT,48.79030583,-104.533845
PWG,Waco,TX,31.48491667,-97.31652778
PWK,Chicago/Wheeling/Prospect Heights,IL,42.11418083,-87.90148083
PWM,Portland,ME,43.64616667,-70.30875
PWT,Bremerton,WA,47.49275361,-122.7624286
PXE,Perry,GA,32.51058333,-83.76733333
PYG,Pageland,SC,34.74213889,-80.34519444
PYM,Plymouth,MA,41.90902444,-70.72878778
PYX,Perryton,TX,36.41200333,-100.7517883
PZQ,Rogers City,MI,45.40709667,-83.81288556
Q00,Littlefield,TX,33.92395306,-102.3866831
Q06,Tulia,TX,34.56682472,-101.7814611
Q14,Espanola,NM,36.02502306,-106.0464114
Q16,Reserve,NM,33.70005472,-108.8506214
Q17,Boonville,CA,39.0126775,-123.3827864
Q21,Brownsville,CA,39.45544417,-121.2913511
Q24,Levelland,TX,33.54980833,-102.3727333
Q25,Dinsmore,CA,40.49291944,-123.5997589
Q26,Brownfield,TX,33.173675,-102.1926208
Q31,Visalia,CA,36.44856139,-119.3190056
Q34,Portales,NM,34.14547222,-103.4103333
Q35,Springerville,AZ,34.1286575,-109.3114756
Q37,Carrizozo,NM,33.64886139,-105.895685
Q41,Floydada,TX,34.00230056,-101.330435
Q42,Springer,NM,36.32697806,-104.6197117
Q44,Beaver,OK,36.79891472,-100.5298708
Q49,Firebaugh,CA,36.85998861,-120.4644675
Q53,Franklin,CA,38.30491306,-121.4296736
Q55,Dimmitt,TX,34.56673556,-102.3226947
Q58,Santa Rosa,NM,34.93442472,-104.643065
Q61,Georgetown,CA,38.92111389,-120.8647944
Q68,Groveland,CA,37.86166667,-120.1778889
Q72,Hayfork,CA,40.54708833,-123.1816953
Q84,Mendota,CA,36.75800528,-120.3712794
Q88,Paradise,CA,39.70960639,-121.6163617
Q94,Rio Linda,CA,38.67601389,-121.4455092
Q95,Ruth,CA,40.21125917,-123.2975231
Q99,San Martin,CA,37.08158611,-121.5968056
RAC,Racine,WI,42.76119139,-87.81389806
RAL,Riverside,CA,33.95187528,-117.4451017
RAP,Rapid City,SD,44.04532139,-103.0573708
RBD,Dallas,TX,32.68086111,-96.86819444
RBE,Bassett,NE,42.56966667,-99.56836111
RBG,Roseburg,OR,43.23878306,-123.3558617
RBL,Red Bluff,CA,40.15065667,-122.2522903
RBW,Walterboro,SC,32.92052778,-80.64125
RBY,Ruby,AK,64.72721556,-155.4698886
RCA,NA,NA,44.145094,-103.103567
RCR,Rochester,IN,41.06554833,-86.18170444
RCX,Ladysmith,WI,45.49825694,-91.00186361
RDD,Redding,CA,40.50898361,-122.2934019
RDG,Reading,PA,40.3785,-75.96525
RDK,Red Oak,IA,41.01052778,-95.25986111
RDM,Redmond,OR,44.25406722,-121.1499633
RDR,NA,NA,47.961167,-97.401167
RDU,Raleigh,NC,35.87763889,-78.78747222
RDV,Red Devil,AK,61.78764333,-157.3479344
RED,Red Lodge,MT,45.18744472,-109.2673778
RFD,Rockford,IL,42.19536389,-89.09721111
RFG,Refugio,TX,28.29361694,-97.32304833
RGK,Red Wing,MN,44.58935611,-92.48496889
RHI,Rhinelander,WI,45.63119306,-89.46745361
RHV,San Jose,CA,37.33287306,-121.8197947
RIC,Richmond,VA,37.50516667,-77.31966667
RID,Richmond,IN,39.75721528,-84.84282
RIF,Richfield,UT,38.73643611,-112.0989444
RIL,Rifle,CO,39.526315,-107.7269403
RIU,Rancho Murieta,CA,38.4887975,-121.1024447
RIV,Riverside,CA,33.88057333,-117.2594836
RIW,Riverton,WY,43.064235,-108.4598411
RKD,Rockland,ME,44.06008333,-69.09925
RKP,Rockport,TX,28.08677778,-97.04461111
RKR,Poteau,OK,35.02162639,-94.6212525
RKS,Rock Springs,WY,41.5942175,-109.0651928
RKW,Rockwood,TN,35.922295,-84.68966278
RLD,Richland,WA,46.305635,-119.3041853
RME,Rome,NY,43.23379861,-75.40703333
RMG,Rome,GA,34.35060111,-85.15801389
RMP,Rampart,AK,65.50786222,-150.1428047
RMY,Marshall,MI,42.25118111,-84.9554525
RNC,McMinnville,TN,35.69870944,-85.84381722
RNH,New Richmond,WI,45.14831139,-92.53806139
RNM,Ramona,CA,33.038905,-116.9136392
RNO,Reno,NV,39.49857611,-119.7680647
RNT,Renton,WA,47.49313889,-122.21575
RNV,Cleveland,MS,33.76114056,-90.75787528
ROA,Roanoke,VA,37.32546833,-79.97542833
ROC,Rochester,NY,43.11886611,-77.67238389
ROG,Rogers,AR,36.37229667,-94.10686972
ROP,NA,NA,14.078333,101.378334
ROR,NA,NA,7.367222,134.544167
ROS,Rush City,MN,45.69801389,-92.95298972
ROW,Roswell,NM,33.30155556,-104.5305556
ROX,Roseau,MN,48.85603806,-95.69703861
RPB,Belleville,KS,39.81790861,-97.659625
RPD,Rice Lake,WI,45.41809056,-91.77365194
RPX,Roundup,MT,46.47357528,-108.5576333
RQB,Big Rapids,MI,43.72263278,-85.50407333
RQE,Window Rock,AZ,35.65205556,-109.0673889
RRL,Merrill,WI,45.19927083,-89.71143389
RRT,Warroad,MN,48.94138889,-95.34838889
RSH,Russian Mission,AK,61.77967583,-161.3194772
RSL,Russell,KS,38.87212222,-98.81177611
RSN,Ruston,LA,32.51444444,-92.58833333
RST,Rochester,MN,43.90882639,-92.49798722
RSV,Robinson,IL,39.01604222,-87.649775
RSW,Ft. Myers,FL,26.53616667,-81.75516667
RTN,Raton,NM,36.74152778,-104.5021833
RUE,Russellville,AR,35.25914667,-93.09326611
RUG,Rugby,ND,48.39035917,-100.0242739
RUQ,Salisbury,NC,35.64588583,-80.52029306
RUT,Rutland,VT,43.52990694,-72.949615
RVJ,Reidsville,GA,32.05897222,-82.15172222
RVL,Reedsville,PA,40.67737417,-77.62682833
RVN,Rogersville,TN,36.45757917,-82.88503722
RVS,Tulsa,OK,36.0396275,-95.984635
RWF,Redwood Falls,MN,44.54720389,-95.082255
RWI,Rocky Mount,NC,35.85498861,-77.89295611
RWL,Rawlins,WY,41.8055975,-107.19994
RWN,Winamac,IN,41.09226306,-86.61287111
RXE,Rexburg,ID,43.83391139,-111.805105
RYN,Tucson,AZ,32.14308333,-111.1728611
RYV,Watertown,WI,43.16963222,-88.72321222
RYY,Marietta,GA,34.01315611,-84.59854472
RZL,Rensselaer,IN,40.94789861,-87.18257944
RZN,Siren,WI,45.8227275,-92.37250083
RZT,Chillicothe,OH,39.44136778,-83.02251556
RZZ,Roanoke Rapids,NC,36.43945583,-77.70934139
S01,Conrad,MT,48.16863889,-111.9764722
S03,Ashland,OR,42.19028361,-122.6606283
S05,Bandon,OR,43.08733083,-124.4095578
S07,Bend,OR,44.09483333,-121.2006389
S10,Chelan,WA,47.86597139,-119.9427053
S12,Albany,OR,44.63781639,-123.0594486
S18,Forks,WA,47.94146583,-124.3929867
S21,Sunriver,OR,43.87633333,-121.4530556
S23,Ione,WA,48.70727528,-117.4126036
S24,Fremont,OH,41.29570556,-83.03723056
S25,Watford City,ND,47.79569972,-103.2536992
S27,Kalispell,MT,48.17856944,-114.3037408
S28,Dunseith,ND,48.99778194,-100.0434589
S30,Lebanon,OR,44.529845,-122.9295336
S31,Lopez,WA,48.48259944,-122.9368444
S32,Cooperstown,ND,47.42277361,-98.10587139
S33,Madras,OR,44.66623139,-121.1631
S34,Plains,MT,47.47243611,-114.900135
S39,Prineville,OR,44.28699389,-120.9038328
S40,Prosser,WA,46.212355,-119.7928122
S43,Snohomish,WA,47.90815306,-122.1054072
S45,Siletz Bay (Gleneden Beach),OR,44.87761139,-124.0284472
S47,Tillamook,OR,45.41824194,-123.8143839
S50,Auburn,WA,47.32815583,-122.2265092
S52,Winthrop,WA,48.42070056,-120.1470264
S59,Libby,MT,48.28384528,-115.4902453
S60,Kenmore,WA,47.75482,-122.2592931
S64,Stanford,MT,47.14718944,-110.2299289
